CSV file created successfully!
nt,Path
gamification,GAM,DTO,mission-response.dto.ts,,modules/gamification/dto/missions/mission-response.dto.ts
gamification,GAM,DTO,update-mission.dto.ts,,modules/gamification/dto/missions/update-mission.dto.ts
gamification,GAM,DTO,create-transaction.dto.ts,,modules/gamification/dto/ml-coins/create-transaction.dto.ts
gamification,GAM,DTO,transaction-response.dto.ts,,modules/gamification/dto/ml-coins/transaction-response.dto.ts
gamification,GAM,DTO,create-notification.dto.ts,,modules/gamification/dto/notifications/create-notification.dto.ts
gamification,GAM,DTO,mark-read.dto.ts,,modules/gamification/dto/notifications/mark-read.dto.ts
gamification,GAM,DTO,notification-response.dto.ts,,modules/gamification/dto/notifications/notification-response.dto.ts
gamification,GAM,DTO,grant-achievement.dto.ts,,modules/gamification/dto/user-achievements/grant-achievement.dto.ts
gamification,GAM,DTO,user-achievement-response.dto.ts,,modules/gamification/dto/user-achievements/user-achievement-response.dto.ts
gamification,GAM,DTO,create-user-rank.dto.ts,,modules/gamification/dto/user-ranks/create-user-rank.dto.ts
gamification,GAM,DTO,update-user-rank.dto.ts,,modules/gamification/dto/user-ranks/update-user-rank.dto.ts
gamification,GAM,DTO,user-rank-response.dto.ts,,modules/gamification/dto/user-ranks/user-rank-response.dto.ts
gamification,GAM,DTO,create-user-stats.dto.ts,,modules/gamification/dto/user-stats/create-user-stats.dto.ts
gamification,GAM,DTO,update-user-stats.dto.ts,,modules/gamification/dto/user-stats/update-user-stats.dto.ts
gamification,GAM,DTO,user-stats-response.dto.ts,,modules/gamification/dto/user-stats/user-stats-response.dto.ts
mail,NOT,Summary,mail,"C:0, S:0, E:0, D:0",modules/mail
missions,GAM,Summary,missions,"C:1, S:1, E:1, D:3",modules/missions
missions,GAM,Controller,missions.controller.ts,,modules/missions/controllers/missions.controller.ts
missions,GAM,Service,missions.service.ts,,modules/missions/services/missions.service.ts
missions,GAM,Entity,mission.entity.ts,,modules/missions/entities/mission.entity.ts
missions,GAM,DTO,claim-mission-rewards.dto.ts,,modules/missions/dto/claim-mission-rewards.dto.ts
missions,GAM,DTO,mission-response.dto.ts,,modules/missions/dto/mission-response.dto.ts
missions,GAM,DTO,update-mission-progress.dto.ts,,modules/missions/dto/update-mission-progress.dto.ts
notifications,NOT,Summary,notifications,"C:1, S:1, E:1, D:4",modules/notifications
notifications,NOT,Controller,notifications.controller.ts,,modules/notifications/controllers/notifications.controller.ts
notifications,NOT,Service,notifications.service.ts,,modules/notifications/services/notifications.service.ts
notifications,NOT,Entity,notification.entity.ts,,modules/notifications/entities/notification.entity.ts
notifications,NOT,DTO,create-notification.dto.ts,,modules/notifications/dto/create-notification.dto.ts
notifications,NOT,DTO,get-notifications-query.dto.ts,,modules/notifications/dto/get-notifications-query.dto.ts
notifications,NOT,DTO,notification-response.dto.ts,,modules/notifications/dto/notification-response.dto.ts
notifications,NOT,DTO,paginated-notifications.dto.ts,,modules/notifications/dto/paginated-notifications.dto.ts
powerups,GAM,Summary,powerups,"C:1, S:1, E:1, D:4",modules/powerups
powerups,GAM,Controller,powerups.controller.ts,,modules/powerups/controllers/powerups.controller.ts
powerups,GAM,Service,powerups.service.ts,,modules/powerups/services/powerups.service.ts
powerups,GAM,Entity,comodines-inventory.entity.ts,,modules/powerups/entities/comodines-inventory.entity.ts
powerups,GAM,DTO,powerups-catalog.dto.ts,,modules/powerups/dto/powerups-catalog.dto.ts
powerups,GAM,DTO,powerups-inventory.dto.ts,,modules/powerups/dto/powerups-inventory.dto.ts
powerups,GAM,DTO,purchase-powerup.dto.ts,,modules/powerups/dto/purchase-powerup.dto.ts
powerups,GAM,DTO,use-powerup.dto.ts,,modules/powerups/dto/use-powerup.dto.ts
progress,PRG,Summary,progress,"C:5, S:7, E:5, D:12",modules/progress
progress,PRG,Controller,exercise-attempt.controller.ts,,modules/progress/controllers/exercise-attempt.controller.ts
progress,PRG,Controller,exercise-submission.controller.ts,,modules/progress/controllers/exercise-submission.controller.ts
progress,PRG,Controller,learning-session.controller.ts,,modules/progress/controllers/learning-session.controller.ts
progress,PRG,Controller,module-progress.controller.ts,,modules/progress/controllers/module-progress.controller.ts
progress,PRG,Controller,scheduled-mission.controller.ts,,modules/progress/controllers/scheduled-mission.controller.ts
progress,PRG,Service,exercise-attempt.service.ts,,modules/progress/services/exercise-attempt.service.ts
progress,PRG,Service,exercise-submission.service.ts,,modules/progress/services/exercise-submission.service.ts
progress,PRG,Service,learning-session.service.ts,,modules/progress/services/learning-session.service.ts
progress,PRG,Service,module-progress.service.ts,,modules/progress/services/module-progress.service.ts
progress,PRG,Service,pending-activities.service.ts,,modules/progress/services/pending-activities.service.ts
progress,PRG,Service,recent-activity.service.ts,,modules/progress/services/recent-activity.service.ts
progress,PRG,Service,scheduled-mission.service.ts,,modules/progress/services/scheduled-mission.service.ts
progress,PRG,Entity,exercise-attempt.entity.ts,,modules/progress/entities/exercise-attempt.entity.ts
progress,PRG,Entity,exercise-submission.entity.ts,,modules/progress/entities/exercise-submission.entity.ts
progress,PRG,Entity,learning-session.entity.ts,,modules/progress/entities/learning-session.entity.ts
progress,PRG,Entity,module-progress.entity.ts,,modules/progress/entities/module-progress.entity.ts
progress,PRG,Entity,scheduled-mission.entity.ts,,modules/progress/entities/scheduled-mission.entity.ts
progress,PRG,DTO,create-exercise-attempt.dto.ts,,modules/progress/dto/create-exercise-attempt.dto.ts
progress,PRG,DTO,create-exercise-submission.dto.ts,,modules/progress/dto/create-exercise-submission.dto.ts
progress,PRG,DTO,create-learning-session.dto.ts,,modules/progress/dto/create-learning-session.dto.ts
